"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0045143","homologous chromosome segregation","2/36","65/18800",0.00687456063566108,0.0311962820569999,0.0201121447271972,"CCNE1/RAD21",2
"BP","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","2/36","70/18800",0.00793410709411772,0.035514574611765,0.0228961343281736,"HMGB2/MSH6",2
"BP","GO:0016444","somatic cell DNA recombination","2/36","70/18800",0.00793410709411772,0.035514574611765,0.0228961343281736,"HMGB2/MSH6",2
"BP","GO:2000573","positive regulation of DNA biosynthetic process","2/36","73/18800",0.00860293408026021,0.0382481798973731,0.0246584810408596,"AURKB/RFC2",2
"BP","GO:0071479","cellular response to ionizing radiation","2/36","75/18800",0.00906243138648188,0.0400206701496985,0.0258011999205383,"NUCKS1/RAD51AP1",2
"BP","GO:0072089","stem cell proliferation","2/36","76/18800",0.00929623191649254,0.0407794706736806,0.0262903962269929,"CCNE1/HMGB2",2
"BP","GO:0002200","somatic diversification of immune receptors","2/36","80/18800",0.0102581999770241,0.0447012952641181,0.0288187841808344,"HMGB2/MSH6",2
"CC","GO:0000775","chromosome, centromeric region","16/37","227/19594",6.41046627772957e-22,2.22992867979698e-20,1.02056232484987e-20,"AURKB/BUB1B/BUB3/CDCA8/HELLS/HJURP/MAD2L1/MIS18BP1/NCAPG/OIP5/RAD21/SMC4/SPAG5/SPC25/SPDL1/ZWINT",16
"CC","GO:0098687","chromosomal region","18/37","366/19594",6.46356139071587e-22,2.22992867979698e-20,1.02056232484987e-20,"AURKB/BUB1B/BUB3/CDCA8/FEN1/HELLS/HJURP/MAD2L1/MIS18BP1/NCAPG/OIP5/RAD21/RAD51AP1/SMC4/SPAG5/SPC25/SPDL1/ZWINT",18
"CC","GO:0000793","condensed chromosome","12/37","255/19594",2.52950267919409e-14,5.8178561621464e-13,2.66263439915167e-13,"AURKB/BUB1B/BUB3/HJURP/HMGB2/MAD2L1/NCAPG/RAD21/SPAG5/SPC25/SPDL1/ZWINT",12
"CC","GO:0000779","condensed chromosome, centromeric region","10/37","156/19594",2.21499631640663e-13,3.82086864580144e-12,1.74868130242629e-12,"AURKB/BUB1B/BUB3/HJURP/MAD2L1/NCAPG/SPAG5/SPC25/SPDL1/ZWINT",10
"CC","GO:0000776","kinetochore","9/37","146/19594",5.75032513539929e-12,7.93544868685102e-11,3.63178429604166e-11,"AURKB/BUB1B/BUB3/HJURP/MAD2L1/SPAG5/SPC25/SPDL1/ZWINT",9
"CC","GO:0005819","spindle","9/37","402/19594",4.40763971483847e-08,5.06878567206425e-07,2.31981037623078e-07,"AURKB/BUB1B/CALM2/CDCA8/MAD2L1/NUSAP1/RAD21/SPAG5/SPDL1",9
"CC","GO:0000922","spindle pole","6/37","169/19594",7.01630791863652e-07,6.91607494837028e-06,3.16525169261798e-06,"AURKB/CALM2/MAD2L1/RAD21/SPAG5/SPDL1",6
"CC","GO:0010369","chromocenter","3/37","15/19594",2.77648116865761e-06,2.39471500796719e-05,1.09597940868064e-05,"AURKB/CDCA8/OIP5",3
"CC","GO:0000940","outer kinetochore","2/37","12/19594",0.00022628269245003,0.00158178170415316,0.000723927553388173,"BUB1B/SPDL1",2
"CC","GO:0072686","mitotic spindle","4/37","160/19594",0.000229243725239588,0.00158178170415316,0.000723927553388173,"AURKB/MAD2L1/NUSAP1/SPAG5",4
"CC","GO:0044815","DNA packaging complex","4/37","198/19594",0.00051457945844172,0.00322781660295261,0.00147726160318197,"NCAPG/RAD21/SMC4/SPC25",4
"CC","GO:0005680","anaphase-promoting complex","2/37","21/19594",0.000712321614075932,0.00409584928093661,0.00187453056335771,"BUB1B/UBE2S",2
"CC","GO:1902554","serine/threonine protein kinase complex","3/37","99/19594",0.000858164536544405,0.00455487330935107,0.00208461021022932,"CALM2/CCNE1/CKS2",3
"CC","GO:0005874","microtubule","5/37","435/19594",0.00127906325365548,0.00602919666292914,0.002759357740471,"AURKB/CALM2/NUSAP1/SPAG5/TUBA1B",5
"CC","GO:1902911","protein kinase complex","3/37","115/19594",0.00132316295219377,0.00602919666292914,0.002759357740471,"CALM2/CCNE1/CKS2",3
"CC","GO:0061695","transferase complex, transferring phosphorus-containing groups","4/37","259/19594",0.00139807458850531,0.00602919666292914,0.002759357740471,"CALM2/CCNE1/CKS2/POLD3",4
"CC","GO:0051233","spindle midzone","2/37","36/19594",0.00209921469518291,0.00804698966486783,0.00368283279856651,"AURKB/CDCA8",2
"CC","GO:0097431","mitotic spindle pole","2/37","36/19594",0.00209921469518291,0.00804698966486783,0.00368283279856651,"AURKB/SPAG5",2
"CC","GO:0000152","nuclear ubiquitin ligase complex","2/37","45/19594",0.00326372449596188,0.0118524731695458,0.00542447284647404,"BUB1B/UBE2S",2
"CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","2/37","49/19594",0.00385856484923777,0.0133120487298703,0.00609247081458595,"CCNE1/CKS2",2
"CC","GO:0031461","cullin-RING ubiquitin ligase complex","3/37","175/19594",0.00435372966789136,0.0143051117659288,0.00654696190660355,"BUB1B/CKS2/UBE2S",3
"CC","GO:0005657","replication fork","2/37","60/19594",0.00573234228140753,0.0179787098825963,0.00822824250919742,"POLD3/RFC2",2
"CC","GO:0030496","midbody","3/37","203/19594",0.00657021476197232,0.019710644285917,0.00902088983337161,"AURKB/CDCA8/SPAG5",3
"CC","GO:0000792","heterochromatin","2/37","69/19594",0.00751729453087148,0.0216122217762555,0.00989117701430457,"HELLS/WDR76",2
"CC","GO:0000228","nuclear chromosome","3/37","228/19594",0.00902848446559108,0.0249186171250314,0.0114044014302203,"ORC6/POLD3/RAD21",3
"CC","GO:0005876","spindle microtubule","2/37","83/19594",0.0107253182103831,0.0284633444814013,0.0130267022798175,"AURKB/CALM2",2
"CC","GO:0000151","ubiquitin ligase complex","3/37","302/19594",0.019140122233659,0.0489136457082398,0.0223861078756246,"BUB1B/CKS2/UBE2S",3
"MF","GO:0000217","DNA secondary structure binding","3/37","36/18410",5.09715139153487e-05,0.00508854333904429,0.00333509295309755,"HMGB2/MSH6/RAD51AP1",3
"MF","GO:0003697","single-stranded DNA binding","4/37","120/18410",9.6010251680081e-05,0.00508854333904429,0.00333509295309755,"HMGB2/NUCKS1/RAD51AP1/SMC4",4
"MF","GO:0003684","damaged DNA binding","3/37","68/18410",0.000342283978363717,0.0120940339021847,0.00792657634105449,"FEN1/HMGB2/MSH6",3
"MF","GO:0000400","four-way junction DNA binding","2/37","17/18410",0.000524449052404035,0.0138978998887069,0.00910885196280692,"HMGB2/MSH6",2
"MF","GO:0140097","catalytic activity, acting on DNA","4/37","222/18410",0.000994789826182456,0.0210895443150681,0.0138223428480089,"FEN1/MSH6/POLD3/RFC2",4
"MF","GO:0042393","histone binding","4/37","250/18410",0.00154179183165302,0.0272383223592034,0.0178523264717718,"ASF1B/CKS2/HJURP/MSH6",4
