"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007127","meiosis I","6/73","130/18800",1.13410086929453e-05,9.97800673076567e-05,7.14083792158412e-05,"AURKA/CCNB2/NDC80/PLK1/PTTG1/TOP2A",6
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","9/73","372/18800",1.34210251380636e-05,0.000117006937340027,8.37369223925115e-05,"CCNA2/CCNB1/CCNB2/CCNF/CDC25C/CDKN3/CKS1B/PLK1/PSRC1",9
"BP","GO:0007144","female meiosis I","3/73","13/18800",1.5621998806118e-05,0.00013496844013574,9.65912112052056e-05,"AURKA/CCNB2/NDC80",3
"BP","GO:0007100","mitotic centrosome separation","3/73","14/18800",1.98270924688181e-05,0.000169769479264255,0.00012149684482772,"AURKA/KIF11/NEK2",3
"BP","GO:0007163","establishment or maintenance of cell polarity","7/73","219/18800",2.24491536246553e-05,0.000190519808195083,0.000136346978698419,"CENPA/CKAP5/GPSM2/KIF20B/KIF2C/NDC80/PLK1",7
"BP","GO:0051299","centrosome separation","3/73","15/18800",2.4714754654645e-05,0.000206344082288588,0.000147671743210756,"AURKA/KIF11/NEK2",3
"BP","GO:0051781","positive regulation of cell division","5/73","89/18800",2.47440766039496e-05,0.000206344082288588,0.000147671743210756,"ECT2/KIF14/KIF20B/KIF23/RACGAP1",5
"BP","GO:0034502","protein localization to chromosome","5/73","93/18800",3.06112325560015e-05,0.000253070448458668,0.000181111829641679,"CDK1/CENPA/NDC80/PLK1/TTK",5
"BP","GO:0030261","chromosome condensation","4/73","49/18800",3.88349654723608e-05,0.000318313947760633,0.000227803846045697,"CDK1/NCAPD2/PLK1/TOP2A",4
"BP","GO:0051293","establishment of spindle localization","4/73","50/18800",4.20884012704333e-05,0.000342057430663945,0.000244796053776294,"CENPA/GPSM2/NDC80/PLK1",4
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","5/73","100/18800",4.34207760741117e-05,0.000349920371891371,0.000250423228662723,"CCNB1/CDC25C/CDK1/DLGAP5/UBE2C",5
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","3/73","18/18800",4.39539496639635e-05,0.000351265314397842,0.000251385747200914,"CDC20/PLK1/UBE2C",3
"BP","GO:0051445","regulation of meiotic cell cycle","4/73","51/18800",4.55367663282372e-05,0.000360907098419665,0.000258285964732585,"ASPM/CDC20/CDC25C/TTK",4
"BP","GO:0034501","protein localization to kinetochore","3/73","19/18800",5.20498514227944e-05,0.000405819573288291,0.000290427925782302,"CDK1/NDC80/TTK",3
"BP","GO:1903083","protein localization to condensed chromosome","3/73","19/18800",5.20498514227944e-05,0.000405819573288291,0.000290427925782302,"CDK1/NDC80/TTK",3
"BP","GO:0072698","protein localization to microtubule cytoskeleton","4/73","53/18800",5.30468110823225e-05,0.000410257192160865,0.000293603742153432,"AURKA/FAM83D/KIF20B/TTK",4
"BP","GO:0044380","protein localization to cytoskeleton","4/73","57/18800",7.0724664691138e-05,0.000542599627510411,0.00038831563266208,"AURKA/FAM83D/KIF20B/TTK",4
"BP","GO:1902410","mitotic cytokinetic process","3/73","23/18800",9.40736380174467e-05,0.000716004911577233,0.000512414469401631,"CEP55/KIF20A/KIF20B",3
"BP","GO:0051261","protein depolymerization","5/73","118/18800",9.55929769828266e-05,0.000721839881311265,0.000516590310756758,"CKAP2/CKAP5/KIF18A/KIF2C/TPX2",5
"BP","GO:0007062","sister chromatid cohesion","4/73","63/18800",0.000104793808325557,0.000785134860814134,0.000561887853850848,"BUB1/CDC20/PLK1/SFPQ",4
"BP","GO:1904666","regulation of ubiquitin protein ligase activity","3/73","24/18800",0.000107213320933338,0.000797035463372643,0.000570404612391156,"CDC20/PLK1/UBE2C",3
"BP","GO:0031100","animal organ regeneration","4/73","65/18800",0.000118414706337766,0.000873536179830135,0.000625152943580757,"AURKA/CCNA2/CDK1/TYMS",4
"BP","GO:0045931","positive regulation of mitotic cell cycle","5/73","128/18800",0.000140271368585009,0.00102687207994674,0.000734888970007438,"CCNB1/CDC25C/CDK1/DLGAP5/UBE2C",5
"BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","3/73","28/18800",0.00017160872904275,0.00124676341781816,0.000892255911769324,"CCNB1/CDC25C/CDK1",3
"BP","GO:0022412","cellular process involved in reproduction in multicellular organism","8/73","406/18800",0.000174199861371053,0.00125607268462286,0.000898918160775042,"ASPM/AURKA/CCNB2/KIF18A/NDC80/PLK1/TOP2A/TTK",8
"BP","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","3/73","31/18800",0.000233504361429112,0.00165874579711495,0.00118709429747978,"CCNB1/CKS1B/PSRC1",3
"BP","GO:1902751","positive regulation of cell cycle G2/M phase transition","3/73","31/18800",0.000233504361429112,0.00165874579711495,0.00118709429747978,"CCNB1/CDC25C/CDK1",3
"BP","GO:0030010","establishment of cell polarity","5/73","143/18800",0.000235334267909265,0.00165945266856607,0.00118760017551734,"CENPA/GPSM2/KIF20B/NDC80/PLK1",5
"BP","GO:0051443","positive regulation of ubiquitin-protein transferase activity","3/73","32/18800",0.000256943288076056,0.00179860301653239,0.00128718420150279,"CDC20/PLK1/UBE2C",3
"BP","GO:0071824","protein-DNA complex subunit organization","6/73","237/18800",0.000316920342199303,0.00220236672586327,0.00157614083229554,"ANP32E/CENPA/CENPE/CENPF/DLGAP5/HP1BP3",6
"BP","GO:0046785","microtubule polymerization","4/73","84/18800",0.000319232367801974,0.00220247367425966,0.00157621737074508,"CKAP5/MZT1/PSRC1/TPX2",4
"BP","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","3/73","35/18800",0.000336230600992152,0.00230317961679624,0.001648288359751,"CCNB1/CKS1B/PSRC1",3
"BP","GO:0007020","microtubule nucleation","3/73","36/18800",0.000365777360382842,0.00248780488373862,0.00178041686427483,"CKAP5/MZT1/TPX2",3
"BP","GO:0031110","regulation of microtubule polymerization or depolymerization","4/73","88/18800",0.000381324898258374,0.00257528575654775,0.00184302322953639,"CKAP2/CKAP5/PSRC1/TPX2",4
"BP","GO:0022411","cellular component disassembly","8/73","460/18800",0.000403772663794085,0.00270781807397572,0.00193787101062748,"CDK1/CKAP2/CKAP5/KIF18A/KIF2C/PLK1/TOP2A/TPX2",8
"BP","GO:0030866","cortical actin cytoskeleton organization","3/73","40/18800",0.000500543083538829,0.00333347789662317,0.00238562931628155,"ANLN/ECT2/RACGAP1",3
"BP","GO:0010638","positive regulation of organelle organization","8/73","487/18800",0.0005883441731348,0.00389118663473292,0.00278475790115346,"AURKA/CKAP5/DLGAP5/GPSM2/NCAPD2/NEK2/PSRC1/SFPQ",8
"BP","GO:2000241","regulation of reproductive process","5/73","176/18800",0.000610108720554225,0.00400749495213357,0.0028679948507668,"ASPM/AURKA/CDC20/CDC25C/TTK",5
"BP","GO:1901993","regulation of meiotic cell cycle phase transition","2/73","10/18800",0.000655879858345476,0.00427883526634906,0.00306218165156642,"CDC25C/TTK",2
"BP","GO:0016572","histone phosphorylation","3/73","45/18800",0.00070897088756195,0.00459393973764804,0.00328768861088472,"AURKA/CCNA2/CDK1",3
"BP","GO:0051657","maintenance of organelle location","2/73","11/18800",0.000799616896704902,0.00511221735960001,0.00365859801159015,"ASPM/GPSM2",2
"BP","GO:0072697","protein localization to cell cortex","2/73","11/18800",0.000799616896704902,0.00511221735960001,0.00365859801159015,"GPSM2/PLK1",2
"BP","GO:0045860","positive regulation of protein kinase activity","7/73","396/18800",0.000860602784453888,0.00546568258471045,0.00391155814195842,"CCNB1/CENPE/CKS1B/ECT2/KIF14/PSRC1/TPX2",7
"BP","GO:0071897","DNA biosynthetic process","5/73","194/18800",0.000945748731174034,0.00596692784997302,0.00427027820447002,"CENPF/NEK2/PIF1/RFC4/TYMS",5
"BP","GO:0001578","microtubule bundle formation","4/73","118/18800",0.00114973009153417,0.00720647815543314,0.00515737199642436,"KIF20A/PLK1/PRC1/PSRC1",4
"BP","GO:0065004","protein-DNA complex assembly","5/73","203/18800",0.00115760838270279,0.0072087431104674,0.00515899292906508,"CENPA/CENPE/CENPF/DLGAP5/HP1BP3",5
"BP","GO:0051438","regulation of ubiquitin-protein transferase activity","3/73","56/18800",0.00134329266401604,0.00831108170833153,0.00594789009805406,"CDC20/PLK1/UBE2C",3
"BP","GO:0030865","cortical cytoskeleton organization","3/73","61/18800",0.00172002783657873,0.0105737608671731,0.00756719399088618,"ANLN/ECT2/RACGAP1",3
"BP","GO:0061952","midbody abscission","2/73","17/18800",0.00194764380048538,0.0116736900291593,0.00835436682839783,"CEP55/KIF20A",2
"BP","GO:0090231","regulation of spindle checkpoint","2/73","17/18800",0.00194764380048538,0.0116736900291593,0.00835436682839783,"CCNB1/NDC80",2
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","2/73","17/18800",0.00194764380048538,0.0116736900291593,0.00835436682839783,"CCNB1/NDC80",2
"BP","GO:1903504","regulation of mitotic spindle checkpoint","2/73","17/18800",0.00194764380048538,0.0116736900291593,0.00835436682839783,"CCNB1/NDC80",2
"BP","GO:0007096","regulation of exit from mitosis","2/73","18/18800",0.00218560503183806,0.0130186038852963,0.00931686486275526,"ANLN/UBE2C",2
"BP","GO:0051052","regulation of DNA metabolic process","7/73","472/18800",0.002350275872537,0.0139130528503888,0.00995698420334064,"BRD8/CCNA2/CDK1/KPNA2/NEK2/PIF1/RFC4",7
"BP","GO:0032984","protein-containing complex disassembly","5/73","239/18800",0.00236932296699366,0.0139397590512081,0.00997609670313122,"CKAP2/CKAP5/KIF18A/KIF2C/TPX2",5
"BP","GO:0007076","mitotic chromosome condensation","2/73","19/18800",0.00243661152365162,0.0142482344584263,0.0101968595213149,"NCAPD2/PLK1",2
"BP","GO:0033674","positive regulation of kinase activity","7/73","476/18800",0.00246386839367982,0.0143203017547815,0.0102484350410159,"CCNB1/CENPE/CKS1B/ECT2/KIF14/PSRC1/TPX2",7
"BP","GO:1903429","regulation of cell maturation","2/73","20/18800",0.00270056119434364,0.01560143485166,0.0111652878802286,"AURKA/KIF14",2
"BP","GO:0007063","regulation of sister chromatid cohesion","2/73","21/18800",0.00297735253950238,0.0170592037464411,0.0122085514984684,"BUB1/SFPQ",2
"BP","GO:0051298","centrosome duplication","3/73","74/18800",0.00298847364901158,0.0170592037464411,0.0122085514984684,"CCNF/CKAP5/NDC80",3
"BP","GO:0044843","cell cycle G1/S phase transition","5/73","255/18800",0.00313155235272417,0.0177701698595413,0.0127173599126513,"CCNA2/CDKN3/FAM83D/GTSE1/KIF14",5
"BP","GO:0044773","mitotic DNA damage checkpoint signaling","3/73","81/18800",0.00385794532273038,0.0217633503794025,0.0155751105289177,"CDK1/GTSE1/PLK1",3
"BP","GO:0051307","meiotic chromosome separation","2/73","25/18800",0.00421092461867677,0.0236156532708247,0.0169007254624639,"TOP2A/TTK",2
"BP","GO:1900182","positive regulation of protein localization to nucleus","3/73","84/18800",0.00427291695667572,0.0238239962875117,0.0170498277585837,"CDK1/ECT2/PLK1",3
"BP","GO:0044774","mitotic DNA integrity checkpoint signaling","3/73","85/18800",0.00441702295736668,0.0244851157000847,0.0175229629948468,"CDK1/GTSE1/PLK1",3
"BP","GO:0051258","protein polymerization","5/73","277/18800",0.00444994384358463,0.0245258399195268,0.01755210759841,"CKAP5/MZT1/PSRC1/TPX2/UBE2C",5
"BP","GO:0007026","negative regulation of microtubule depolymerization","2/73","27/18800",0.00490216353688403,0.0268638561821245,0.0192253270739753,"CKAP2/TPX2",2
"BP","GO:2001252","positive regulation of chromosome organization","3/73","89/18800",0.00502282114859598,0.0273686675085429,0.0195865992158169,"NCAPD2/NEK2/SFPQ",3
"BP","GO:0032508","DNA duplex unwinding","3/73","90/18800",0.00518169750662186,0.0280748469426574,0.0200919820060509,"PIF1/RFC4/TOP2A",3
"BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","6/73","414/18800",0.0054081730141668,0.0291372916886852,0.0208523288304953,"AURKA/CCNF/CDC20/KIF14/PLK1/UBE2C",6
"BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","3/73","92/18800",0.00550847449594783,0.0295118829140445,0.0211204079468273,"AURKA/CDC20/PLK1",3
"BP","GO:0090169","regulation of spindle assembly","2/73","29/18800",0.00564199127844157,0.0298932024089805,0.0213933022014766,"GPSM2/PLK1",2
"BP","GO:0097421","liver regeneration","2/73","29/18800",0.00564199127844157,0.0298932024089805,0.0213933022014766,"AURKA/TYMS",2
"BP","GO:0010458","exit from mitosis","2/73","30/18800",0.00602988383115091,0.0317728494179875,0.0227384861648953,"ANLN/UBE2C",2
"BP","GO:0031099","regeneration","4/73","188/18800",0.00616299609457888,0.0322967937415363,0.0231134509845581,"AURKA/CCNA2/CDK1/TYMS",4
"BP","GO:0032392","DNA geometric change","3/73","96/18800",0.00619854989643396,0.0323065725580444,0.0231204492704516,"PIF1/RFC4/TOP2A",3
"BP","GO:0031114","regulation of microtubule depolymerization","2/73","31/18800",0.00642963413940758,0.0333298331875236,0.023852753677916,"CKAP2/TPX2",2
"BP","GO:0031116","positive regulation of microtubule polymerization","2/73","33/18800",0.00726432720492593,0.0374542461802364,0.0268044218314188,"CKAP5/PSRC1",2
"BP","GO:0071103","DNA conformation change","3/73","103/18800",0.00752570597995051,0.0385943959078745,0.0276203788287517,"PIF1/RFC4/TOP2A",3
"BP","GO:1903829","positive regulation of protein localization","6/73","446/18800",0.00769452456971907,0.0390657068416781,0.027957676154738,"CDK1/ECT2/GPSM2/KIF20B/NDC80/PLK1",6
"BP","GO:1901976","regulation of cell cycle checkpoint","2/73","34/18800",0.00769908091040371,0.0390657068416781,0.027957676154738,"CCNB1/NDC80",2
"BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling","2/73","35/18800",0.00814531426248925,0.0411124019880379,0.0294224094135346,"CDK1/PLK1",2
"BP","GO:0007623","circadian rhythm","4/73","205/18800",0.00831753079102054,0.0417618430816162,0.0298871869702143,"CDK1/SFPQ/TOP2A/TYMS",4
"BP","GO:0006310","DNA recombination","5/73","324/18800",0.00851697894530505,0.0425405354611851,0.0304444642123843,"BRD8/KPNA2/PIF1/SFPQ/TOP2A",5
"BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","3/73","108/18800",0.00856885391841304,0.0425778803510783,0.0304711903725405,"AURKA/CDC20/PLK1",3
"BP","GO:0031112","positive regulation of microtubule polymerization or depolymerization","2/73","37/18800",0.00907184771599024,0.0448448554620342,0.0320935686968293,"CKAP5/PSRC1",2
"BP","GO:0021987","cerebral cortex development","3/73","112/18800",0.00946157042289901,0.0465315181310777,0.0333006419202707,"ASPM/KIF14/TACC3",3
"BP","GO:0042307","positive regulation of protein import into nucleus","2/73","39/18800",0.0100431885005545,0.0491398865919989,0.0351673410438322,"CDK1/ECT2",2
"BP","GO:0000077","DNA damage checkpoint signaling","3/73","115/18800",0.0101654797182476,0.0492358335848458,0.0352360062535749,"CDK1/GTSE1/PLK1",3
"BP","GO:0018107","peptidyl-threonine phosphorylation","3/73","115/18800",0.0101654797182476,0.0492358335848458,0.0352360062535749,"CDK1/PLK1/TTK",3
"CC","GO:0005819","spindle","35/74","402/19594",1.44034330035792e-39,2.11730465152614e-37,1.31905123295935e-37,"ASPM/AURKA/BIRC5/CCNB1/CDC20/CDK1/CENPE/CENPF/CKAP2/CKAP2L/CKAP5/DLGAP5/ECT2/FAM83D/GPSM2/HMMR/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1/KNSTRN/MZT1/NEK2/PLK1/PRC1/PSRC1/RACGAP1/TACC3/TPX2/TTK",35
"CC","GO:0005874","microtubule","27/74","435/19594",4.53923920580566e-26,3.33634081626716e-24,2.07849374160575e-24,"ASPM/AURKA/BIRC5/CDK1/CENPE/CKAP2/CKAP5/GAS2L3/GTSE1/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1/KNSTRN/NEK2/PLK1/PRC1/PSRC1/RACGAP1/TPX2/TUBA1C/TUBB4B",27
"CC","GO:0000922","spindle pole","20/74","169/19594",6.46556858135491e-25,3.16812860486391e-23,1.97369988272939e-23,"ASPM/AURKA/CCNB1/CDC20/CENPF/CKAP2/CKAP2L/CKAP5/DLGAP5/FAM83D/GPSM2/KIF11/KIF20B/KNSTRN/NEK2/PLK1/PRC1/PSRC1/TACC3/TPX2",20
"CC","GO:0072686","mitotic spindle","19/74","160/19594",1.03562646073208e-23,3.80592724319038e-22,2.37103952851817e-22,"ASPM/AURKA/CDK1/CENPE/CKAP2L/ECT2/FAM83D/GPSM2/KIF11/KIF18A/KIF20B/KIF23/KIFC1/KNSTRN/PLK1/PRC1/RACGAP1/TACC3/TPX2",19
"CC","GO:0030496","midbody","19/74","203/19594",1.08333790923472e-21,3.18501345315007e-20,1.98421890744043e-20,"ANLN/ASPM/AURKA/BIRC5/CDK1/CENPE/CENPF/CEP55/ECT2/KIF14/KIF20A/KIF20B/KIF23/KIF4A/NEK2/PLK1/PRC1/PSRC1/RACGAP1",19
"CC","GO:0000779","condensed chromosome, centromeric region","16/74","156/19594",5.37653266449274e-19,1.31725050280072e-17,8.20628669843629e-18,"BIRC5/BUB1/CCNB1/CENPA/CENPE/CENPF/CKAP5/KIF18A/KIF2C/KNSTRN/NCAPD2/NDC80/NEK2/NUF2/PLK1/TTK",16
"CC","GO:0000793","condensed chromosome","18/74","255/19594",2.38129697920328e-18,5.00072365632689e-17,3.11538101038625e-17,"BIRC5/BUB1/CCNB1/CENPA/CENPE/CENPF/CKAP5/KIF18A/KIF2C/KNSTRN/MKI67/NCAPD2/NDC80/NEK2/NUF2/PLK1/TOP2A/TTK",18
"CC","GO:0000776","kinetochore","15/74","146/19594",7.28182564172624e-18,1.3380354616672e-16,8.33577408987083e-17,"BIRC5/BUB1/CCNB1/CENPA/CENPE/CENPF/CKAP5/KIF18A/KIF2C/KNSTRN/NDC80/NEK2/NUF2/PLK1/TTK",15
"CC","GO:0000775","chromosome, centromeric region","17/74","227/19594",8.53455391141042e-18,1.3939771388637e-16,8.68428292740008e-17,"BIRC5/BUB1/CCNB1/CENPA/CENPE/CENPF/CKAP5/KIF18A/KIF2C/KNSTRN/NCAPD2/NDC80/NEK2/NUF2/PLK1/TOP2A/TTK",17
"CC","GO:0098687","chromosomal region","19/74","366/19594",7.55485344495054e-17,1.11056345640773e-15,6.9186552601126e-16,"BIRC5/BUB1/CCNB1/CDK1/CENPA/CENPE/CENPF/CKAP5/KIF18A/KIF2C/KNSTRN/NCAPD2/NDC80/NEK2/NUF2/PIF1/PLK1/TOP2A/TTK",19
"CC","GO:0005876","spindle microtubule","10/74","83/19594",6.13086389049996e-13,8.19306356275903e-12,5.10416419591862e-12,"AURKA/BIRC5/CDK1/CENPE/KIF11/KIF18A/KIF4A/PLK1/PRC1/PSRC1",10
"CC","GO:0051233","spindle midzone","8/74","36/19594",7.79297366763571e-13,9.54639274285374e-12,5.94726937793251e-12,"AURKA/CENPE/KIF14/KIF18A/KIF20B/PLK1/PRC1/RACGAP1",8
"CC","GO:0005871","kinesin complex","8/74","49/19594",1.11697558601542e-11,1.26304162418666e-10,7.8685729541167e-11,"KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIFC1",8
"CC","GO:0005875","microtubule associated complex","10/74","160/19594",4.55582880664031e-10,4.78362024697233e-09,2.9801286178775e-09,"AURKA/BIRC5/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIFC1",10
"CC","GO:0097431","mitotic spindle pole","6/74","36/19594",4.20158316306427e-09,4.11755149980298e-08,2.56517708902871e-08,"ASPM/AURKA/FAM83D/GPSM2/KIF20B/PLK1",6
"CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","6/74","49/19594",2.90190061262558e-08,2.66612118784976e-07,1.66095627170017e-07,"CCNA2/CCNB1/CCNB2/CCNF/CDK1/CKS1B",6
"CC","GO:0000940","outer kinetochore","4/74","12/19594",9.06667133588184e-08,7.84000403749782e-07,4.88421304162056e-07,"CCNB1/CENPF/NDC80/PLK1",4
"CC","GO:1990023","mitotic spindle midzone","4/74","14/19594",1.82302188540952e-07,1.48880120641778e-06,9.27502362752213e-07,"CENPE/KIF18A/KIF20B/PRC1",4
"CC","GO:0045171","intercellular bridge","6/74","75/19594",3.86736245250283e-07,2.99211726588377e-06,1.8640472762756e-06,"CEP55/FAM83D/KIF20A/KIF20B/PRC1/TPX2",6
"CC","GO:1902554","serine/threonine protein kinase complex","6/74","99/19594",2.00379560758671e-06,1.47278977157623e-05,9.17527462421281e-06,"CCNA2/CCNB1/CCNB2/CCNF/CDK1/CKS1B",6
"CC","GO:1902911","protein kinase complex","6/74","115/19594",4.79784924743895e-06,3.35849447320727e-05,2.09229516053729e-05,"CCNA2/CCNB1/CCNB2/CCNF/CDK1/CKS1B",6
"CC","GO:0070938","contractile ring","3/74","10/19594",6.08828005338615e-06,4.06807803567165e-05,2.53435581169663e-05,"ANLN/KIF20B/PRC1",3
"CC","GO:1990752","microtubule end","4/74","33/19594",7.05840598273938e-06,4.51124208462039e-05,2.8104408260793e-05,"ASPM/CKAP5/KIF2C/KNSTRN",4
"CC","GO:0032153","cell division site","5/74","73/19594",8.23829951623441e-06,5.04595845369358e-05,3.1435616575105e-05,"ANLN/CEP55/ECT2/KIF20A/RACGAP1",5
"CC","GO:0090543","Flemming body","4/74","35/19594",8.9802803427196e-06,5.28040484151913e-05,3.28961848343834e-05,"CEP55/KIF14/KIF23/RACGAP1",4
"CC","GO:0045120","pronucleus","3/74","13/19594",1.43925337361954e-05,8.13731715084895e-05,5.06943495971256e-05,"AURKA/CCNA2/CENPF",3
"CC","GO:0000228","nuclear chromosome","7/74","228/19594",2.44557343821171e-05,0.000133147887191526,8.2949274512444e-05,"ANP32E/BIRC5/BRD8/NCAPD2/NEK2/PLK1/TOP2A",7
"CC","GO:0034451","centriolar satellite","5/74","107/19594",5.2781066487981e-05,0.0002771005990619,0.000172629803926855,"CEP55/DLGAP5/KNSTRN/PLK1/TACC3",5
"CC","GO:0032154","cleavage furrow","4/74","55/19594",5.52496052920357e-05,0.000280058344066526,0.000174472437764323,"CEP55/ECT2/KIF20A/RACGAP1",4
"CC","GO:0035371","microtubule plus-end","3/74","23/19594",8.6734838889148e-05,0.000425000710556825,0.000264769508187925,"CKAP5/KIF2C/KNSTRN",3
"CC","GO:0044815","DNA packaging complex","6/74","198/19594",0.000103308169620779,0.000489880675298532,0.000305188820271911,"BRD8/CENPA/HP1BP3/NCAPD2/NDC80/NUF2",6
"CC","GO:0005881","cytoplasmic microtubule","4/74","75/19594",0.000185993213237565,0.000854406323310062,0.000532283208936451,"GTSE1/KIF18A/KIF2C/TUBA1C",4
"CC","GO:0005814","centriole","5/74","147/19594",0.000235871156915631,0.0010506987898969,0.000654570674694096,"AURKA/CCNF/CEP55/PLK1/TOP2A",5
"CC","GO:0061695","transferase complex, transferring phosphorus-containing groups","6/74","259/19594",0.000439819549398896,0.00190157275769522,0.00118465327547071,"CCNA2/CCNB1/CCNB2/CCNF/CDK1/CKS1B",6
"CC","GO:0000812","Swr1 complex","2/74","13/19594",0.00106837186682188,0.00448716184065191,0.00279543917033094,"ANP32E/BRD8",2
"CC","GO:0031616","spindle pole centrosome","2/74","14/19594",0.00124338916938703,0.00493995156486198,0.0030775208459935,"AURKA/DLGAP5",2
"CC","GO:0072687","meiotic spindle","2/74","14/19594",0.00124338916938703,0.00493995156486198,0.0030775208459935,"ASPM/AURKA",2
"CC","GO:0005828","kinetochore microtubule","2/74","18/19594",0.00207019568889837,0.00800838858600159,0.00498911426410411,"CENPE/KIF18A",2
"CC","GO:0005680","anaphase-promoting complex","2/74","21/19594",0.00282070727119039,0.0106318966375638,0.00662352314692481,"CDC20/UBE2C",2
"CC","GO:0097346","INO80-type complex","2/74","26/19594",0.00431246737180358,0.0156015004669403,0.00971951693966205,"ANP32E/BRD8",2
"CC","GO:0031461","cullin-RING ubiquitin ligase complex","4/74","175/19594",0.00435143890574525,0.0156015004669403,0.00971951693966205,"CCNF/CDC20/CKS1B/UBE2C",4
"CC","GO:0016363","nuclear matrix","3/74","109/19594",0.0081532399075721,0.0285363396765023,0.0177777411518489,"CENPF/KIF4A/SFPQ",3
"CC","GO:0034399","nuclear periphery","3/74","127/19594",0.0123386409502271,0.0419066783629099,0.0261072754570223,"CENPF/KIF4A/SFPQ",3
"CC","GO:0000152","nuclear ubiquitin ligase complex","2/74","45/19594",0.0125434955644084,0.0419066783629099,0.0261072754570223,"CDC20/UBE2C",2
"CC","GO:0000786","nucleosome","3/74","129/19594",0.0128666802430075,0.042031155460491,0.0261848229506818,"BRD8/CENPA/HP1BP3",3
"MF","GO:0008017","microtubule binding","23/71","272/18410",4.36516709858518e-25,6.37314396393436e-23,5.10035313624163e-23,"BIRC5/CENPE/CENPF/CKAP5/DLGAP5/FAM83D/GAS2L3/GTSE1/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1/KNSTRN/PLK1/PRC1/PSRC1/RACGAP1/TPX2",23
"MF","GO:0015631","tubulin binding","23/71","376/18410",7.53007184730378e-22,5.49695244853176e-20,4.39914723710905e-20,"BIRC5/CENPE/CENPF/CKAP5/DLGAP5/FAM83D/GAS2L3/GTSE1/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1/KNSTRN/PLK1/PRC1/PSRC1/RACGAP1/TPX2",23
"MF","GO:0003777","microtubule motor activity","10/71","67/18410",7.84069143819709e-14,3.81580316658925e-12,3.05374298119255e-12,"CENPE/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1",10
"MF","GO:0003774","cytoskeletal motor activity","10/71","111/18410",1.42651738765558e-11,5.20678846494287e-10,4.16693236920446e-10,"CENPE/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1",10
"MF","GO:0008574","plus-end-directed microtubule motor activity","5/71","17/18410",4.41278550052426e-09,1.28853336615308e-07,1.03119829591199e-07,"CENPE/KIF11/KIF14/KIF18A/KIF20B",5
"MF","GO:0051010","microtubule plus-end binding","4/71","21/18410",1.15660973555224e-06,2.81441702317711e-05,2.25234527449646e-05,"CKAP5/KIF18A/KIF2C/KNSTRN",4
"MF","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","5/71","50/18410",1.36899128442065e-06,2.8553246789345e-05,2.28508319655177e-05,"CCNA2/CCNB1/CCNB2/CCNF/CKS1B",5
"MF","GO:0016887","ATP hydrolysis activity","9/71","325/18410",4.24514726567377e-06,7.74739375985464e-05,6.20014929591827e-05,"KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIFC1/PIF1/RFC4",9
"MF","GO:0019887","protein kinase regulator activity","6/71","207/18410",0.000146534974327563,0.00237712291686936,0.00190238387723503,"CCNA2/CCNB1/CCNB2/CCNF/CKS1B/TPX2",6
"MF","GO:0019207","kinase regulator activity","6/71","235/18410",0.000290829301791716,0.00424610780615905,0.00339811078935584,"CCNA2/CCNB1/CCNB2/CCNF/CKS1B/TPX2",6
"MF","GO:0008022","protein C-terminus binding","5/71","179/18410",0.00063688275212876,0.00845317107370899,0.00676497468768348,"CDC20/CENPF/GPSM2/MKI67/TOP2A",5
"MF","GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity","2/71","13/18410",0.00111283428747925,0.0135394838309976,0.0108354917465085,"CCNB1/CKS1B",2
"MF","GO:0042826","histone deacetylase binding","4/71","126/18410",0.00142649939810574,0.0160206855479568,0.012821168679331,"CDC20/KPNA2/SFPQ/TOP2A",4
